epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,3800.98,0.84845,0.44316,0.95389,0.89543,0.80365,0.85196,0.53097,1.13047,0.56299,1.16763,0.000654798,0.000654798,0.000654798
186,3820.57,0.84937,0.44411,0.96592,0.89494,0.80914,0.85477,0.52782,1.14664,0.5741,1.16874,0.000649297,0.000649297,0.000649297
187,3840.21,0.84778,0.44933,0.96267,0.88821,0.81214,0.86183,0.52631,1.13207,0.57418,1.17334,0.000643795,0.000643795,0.000643795
188,3861.76,0.86293,0.44723,0.96492,0.8927,0.81798,0.85999,0.52447,1.12112,0.56686,1.15953,0.000638294,0.000638294,0.000638294
189,3883.53,0.8621,0.45423,0.97097,0.92226,0.79873,0.85893,0.52632,1.12827,0.56959,1.17545,0.000632793,0.000632793,0.000632793
190,3905.16,0.84536,0.43554,0.95275,0.88838,0.8185,0.85743,0.5321,1.1327,0.55694,1.17346,0.000627292,0.000627292,0.000627292
191,3926.92,0.84106,0.43852,0.96363,0.92102,0.79707,0.85358,0.53165,1.16428,0.61646,1.19304,0.000621791,0.000621791,0.000621791
192,3948.42,0.85098,0.44491,0.96758,0.8885,0.80279,0.84699,0.52877,1.14186,0.59106,1.16639,0.00061629,0.00061629,0.00061629
193,3970.09,0.84806,0.44838,0.95787,0.88797,0.79983,0.84639,0.52233,1.13873,0.5732,1.17542,0.000610789,0.000610789,0.000610789
194,3991.62,0.84955,0.44831,0.95895,0.90197,0.79256,0.84952,0.52753,1.12223,0.56491,1.16318,0.000605288,0.000605288,0.000605288
195,4013.42,0.84671,0.44253,0.9607,0.90216,0.8053,0.85093,0.53477,1.13781,0.5856,1.18433,0.000599787,0.000599787,0.000599787
196,4035.18,0.85679,0.45077,0.97418,0.8726,0.8105,0.84912,0.5277,1.13015,0.59761,1.17091,0.000594286,0.000594286,0.000594286
197,4056.91,0.83845,0.44144,0.95966,0.90589,0.80524,0.84799,0.52697,1.13679,0.59325,1.1817,0.000588784,0.000588784,0.000588784
198,4078.46,0.85078,0.448,0.96533,0.89532,0.80322,0.84834,0.52733,1.16697,0.57737,1.20906,0.000583283,0.000583283,0.000583283
199,4099.92,0.84143,0.44062,0.95907,0.92522,0.79124,0.8519,0.52751,1.17196,0.59874,1.21014,0.000577782,0.000577782,0.000577782
200,4121.48,0.83492,0.43552,0.95556,0.91474,0.81074,0.85523,0.53172,1.12049,0.57532,1.17157,0.000572281,0.000572281,0.000572281
201,4143.08,0.84835,0.44265,0.96958,0.91344,0.80303,0.85157,0.53033,1.12408,0.57453,1.18518,0.00056678,0.00056678,0.00056678
202,4164.66,0.83362,0.43386,0.95522,0.90946,0.79316,0.84958,0.52452,1.12812,0.57595,1.18156,0.000561279,0.000561279,0.000561279
203,4186.28,0.83096,0.43105,0.95661,0.89664,0.80405,0.84326,0.52219,1.1397,0.59351,1.20117,0.000555778,0.000555778,0.000555778
204,4207.78,0.82538,0.42704,0.96312,0.89178,0.79641,0.84563,0.5298,1.13939,0.59984,1.18349,0.000550277,0.000550277,0.000550277
205,4229.43,0.82659,0.42827,0.9563,0.88946,0.81068,0.84898,0.53298,1.12819,0.59202,1.17669,0.000544776,0.000544776,0.000544776
206,4251.08,0.84728,0.44604,0.96078,0.90635,0.80253,0.85248,0.52786,1.13229,0.5803,1.16833,0.000539275,0.000539275,0.000539275
207,4272.71,0.8216,0.42983,0.9605,0.92265,0.8031,0.85997,0.52338,1.14302,0.58724,1.18499,0.000533773,0.000533773,0.000533773
208,4294.87,0.83104,0.43781,0.96337,0.91069,0.8056,0.85925,0.53265,1.1197,0.56027,1.17608,0.000528272,0.000528272,0.000528272
209,4316.97,0.81222,0.42659,0.95424,0.90056,0.80178,0.85474,0.52969,1.13275,0.57753,1.18168,0.000522771,0.000522771,0.000522771
210,4338.94,0.82963,0.43511,0.96291,0.89856,0.81232,0.85757,0.52651,1.12999,0.58795,1.17406,0.00051727,0.00051727,0.00051727
211,4360.63,0.82205,0.42561,0.96289,0.89955,0.81384,0.85726,0.53471,1.13762,0.56913,1.18688,0.000511769,0.000511769,0.000511769
212,4382.31,0.81752,0.42209,0.94841,0.89875,0.80873,0.85293,0.52484,1.14979,0.58449,1.19188,0.000506268,0.000506268,0.000506268
213,4403.69,0.81477,0.41927,0.94992,0.91282,0.80468,0.85864,0.5342,1.1302,0.57298,1.17536,0.000500767,0.000500767,0.000500767
214,4425.38,0.81724,0.42638,0.95324,0.88439,0.81956,0.86398,0.53546,1.13464,0.55871,1.18495,0.000495266,0.000495266,0.000495266
215,4447.22,0.80441,0.42552,0.94744,0.90821,0.81927,0.85207,0.5261,1.15043,0.57806,1.19775,0.000489765,0.000489765,0.000489765
216,4468.68,0.81453,0.42108,0.95258,0.90161,0.82376,0.85739,0.53304,1.12213,0.54856,1.17536,0.000484263,0.000484263,0.000484263
217,4490.55,0.81047,0.42266,0.94759,0.92716,0.80963,0.86568,0.53766,1.13036,0.54617,1.17423,0.000478762,0.000478762,0.000478762
218,4512.45,0.80407,0.41669,0.94109,0.89807,0.81404,0.85165,0.52959,1.14142,0.56775,1.19148,0.000473261,0.000473261,0.000473261
219,4534.29,0.81981,0.42221,0.94981,0.89642,0.80623,0.85847,0.5314,1.12618,0.56509,1.17013,0.00046776,0.00046776,0.00046776
220,4555.96,0.80817,0.42029,0.94752,0.8898,0.8092,0.86051,0.5339,1.11796,0.56259,1.15674,0.000462259,0.000462259,0.000462259
221,4577.67,0.80312,0.41085,0.94632,0.88656,0.81509,0.85302,0.52717,1.14635,0.57027,1.1757,0.000456758,0.000456758,0.000456758
222,4599.42,0.80635,0.41169,0.9441,0.91663,0.80546,0.86622,0.53682,1.12521,0.56365,1.16633,0.000451257,0.000451257,0.000451257
223,4621.13,0.81416,0.42376,0.94916,0.89372,0.82099,0.85529,0.53669,1.11808,0.55426,1.16147,0.000445756,0.000445756,0.000445756
224,4642.93,0.80219,0.42134,0.94686,0.89002,0.80765,0.84482,0.53851,1.13731,0.57799,1.1838,0.000440255,0.000440255,0.000440255
225,4664.64,0.80348,0.41395,0.9415,0.8913,0.80541,0.85226,0.53297,1.12309,0.57576,1.17464,0.000434754,0.000434754,0.000434754
226,4686.46,0.80473,0.41496,0.94488,0.89455,0.82053,0.86091,0.53821,1.11791,0.55968,1.15834,0.000429253,0.000429253,0.000429253
227,4708.67,0.79678,0.41774,0.9495,0.89586,0.81434,0.85845,0.53075,1.11653,0.53809,1.15126,0.000423751,0.000423751,0.000423751
228,4730.31,0.80858,0.41833,0.94957,0.91173,0.80186,0.85897,0.53541,1.13981,0.5643,1.1751,0.00041825,0.00041825,0.00041825
229,4751.83,0.797,0.4164,0.94922,0.90748,0.80764,0.86199,0.53658,1.13627,0.56179,1.1696,0.000412749,0.000412749,0.000412749
230,4773.47,0.79904,0.41608,0.94408,0.8891,0.80849,0.85769,0.53384,1.12347,0.5444,1.16165,0.000407248,0.000407248,0.000407248
231,4795.19,0.79847,0.41535,0.94989,0.90972,0.79928,0.85659,0.53254,1.14087,0.56207,1.18503,0.000401747,0.000401747,0.000401747
232,4816.71,0.80717,0.41631,0.94597,0.90535,0.80287,0.8557,0.53309,1.11362,0.57588,1.17017,0.000396246,0.000396246,0.000396246
233,4838.27,0.80157,0.41674,0.94789,0.89551,0.8031,0.8571,0.53774,1.12328,0.57913,1.17771,0.000390745,0.000390745,0.000390745
234,4859.78,0.80129,0.41317,0.94983,0.90625,0.80751,0.85444,0.53589,1.14103,0.57477,1.18675,0.000385244,0.000385244,0.000385244
235,4881.37,0.79132,0.41037,0.94541,0.89969,0.8045,0.84931,0.53304,1.11253,0.57644,1.16018,0.000379743,0.000379743,0.000379743
236,4902.85,0.79625,0.4138,0.94448,0.91375,0.81896,0.86269,0.53714,1.09914,0.56749,1.1547,0.000374242,0.000374242,0.000374242
237,4924.5,0.79089,0.40997,0.93907,0.91291,0.81186,0.85993,0.53248,1.11355,0.55827,1.16323,0.00036874,0.00036874,0.00036874
238,4946.01,0.7895,0.41357,0.94471,0.90819,0.82318,0.8632,0.53448,1.12081,0.5655,1.16872,0.000363239,0.000363239,0.000363239
239,4967.67,0.79738,0.41514,0.94985,0.91134,0.81799,0.86505,0.53367,1.12083,0.56489,1.16875,0.000357738,0.000357738,0.000357738
240,4989.27,0.77554,0.39882,0.93375,0.89462,0.82025,0.86439,0.53544,1.11965,0.56555,1.15936,0.000352237,0.000352237,0.000352237
241,5010.91,0.79504,0.4127,0.94782,0.89378,0.84092,0.86433,0.53649,1.09703,0.54816,1.14358,0.000346736,0.000346736,0.000346736
242,5032.69,0.78259,0.40028,0.93607,0.92078,0.80342,0.86521,0.53721,1.09703,0.55771,1.13795,0.000341235,0.000341235,0.000341235
243,5054.36,0.78032,0.40727,0.94533,0.90087,0.80649,0.86307,0.53741,1.10478,0.56621,1.15124,0.000335734,0.000335734,0.000335734
244,5076.01,0.79134,0.40935,0.93948,0.91739,0.80302,0.86789,0.53996,1.10958,0.5738,1.15899,0.000330233,0.000330233,0.000330233
245,5097.58,0.78133,0.40441,0.94105,0.89289,0.81549,0.86695,0.5414,1.10939,0.57195,1.16442,0.000324732,0.000324732,0.000324732
246,5119.35,0.77558,0.39621,0.92879,0.91464,0.81407,0.86403,0.53663,1.10315,0.57264,1.14914,0.000319231,0.000319231,0.000319231
247,5141.12,0.76976,0.39409,0.93084,0.93235,0.80573,0.86591,0.53961,1.11765,0.58139,1.16726,0.000313729,0.000313729,0.000313729
248,5162.72,0.77599,0.4039,0.93698,0.90331,0.81927,0.86757,0.54267,1.09563,0.54621,1.15343,0.000308228,0.000308228,0.000308228
249,5184.39,0.77505,0.39625,0.93661,0.91049,0.79951,0.86066,0.53925,1.09655,0.55525,1.1623,0.000302727,0.000302727,0.000302727
250,5205.91,0.76946,0.39254,0.9353,0.90422,0.81173,0.86259,0.54034,1.11861,0.56812,1.1731,0.000297226,0.000297226,0.000297226
251,5227.67,0.79803,0.40922,0.94355,0.8977,0.81378,0.86033,0.53559,1.09725,0.56035,1.16007,0.000291725,0.000291725,0.000291725
252,5249.35,0.76517,0.39243,0.93294,0.90812,0.81135,0.86369,0.53813,1.10271,0.56837,1.15628,0.000286224,0.000286224,0.000286224
253,5270.9,0.75751,0.3908,0.93309,0.88476,0.8334,0.86454,0.53936,1.0949,0.54252,1.15169,0.000280723,0.000280723,0.000280723
254,5292.61,0.76544,0.39431,0.9267,0.88896,0.81976,0.86135,0.53523,1.11272,0.55103,1.16638,0.000275222,0.000275222,0.000275222
255,5314.22,0.76762,0.393,0.92939,0.92244,0.81389,0.86086,0.54163,1.11899,0.55139,1.17015,0.000269721,0.000269721,0.000269721
256,5334.46,0.76348,0.39282,0.93687,0.89458,0.82786,0.85845,0.53845,1.10499,0.54557,1.15854,0.00026422,0.00026422,0.00026422
257,5354.26,0.78009,0.39924,0.94277,0.90428,0.82718,0.86663,0.54243,1.10851,0.54599,1.16136,0.000258718,0.000258718,0.000258718
258,5373.87,0.75827,0.39173,0.93593,0.89597,0.82372,0.86884,0.54228,1.10442,0.54458,1.15731,0.000253217,0.000253217,0.000253217
259,5393.45,0.76809,0.40216,0.93842,0.89505,0.82828,0.86619,0.54098,1.10659,0.54605,1.1572,0.000247716,0.000247716,0.000247716
260,5412.98,0.78031,0.40275,0.93958,0.8917,0.83237,0.86703,0.54032,1.10368,0.53875,1.15617,0.000242215,0.000242215,0.000242215
261,5432.76,0.76803,0.39382,0.93098,0.88288,0.83312,0.86111,0.53798,1.11015,0.55279,1.16577,0.000236714,0.000236714,0.000236714
262,5452.5,0.73668,0.37663,0.92197,0.90057,0.81611,0.86131,0.53815,1.10546,0.55821,1.16222,0.000231213,0.000231213,0.000231213
263,5472.14,0.75413,0.38704,0.92989,0.90109,0.82106,0.8617,0.53955,1.11364,0.54756,1.17044,0.000225712,0.000225712,0.000225712
264,5491.69,0.75264,0.39048,0.92877,0.9015,0.82263,0.86245,0.53669,1.12915,0.54904,1.18217,0.000220211,0.000220211,0.000220211
265,5511.36,0.76549,0.39009,0.92639,0.90568,0.80429,0.86139,0.53819,1.11188,0.54327,1.17003,0.00021471,0.00021471,0.00021471
266,5531.05,0.74307,0.37969,0.92348,0.90718,0.82725,0.86375,0.54201,1.11253,0.55596,1.16757,0.000209209,0.000209209,0.000209209
267,5550.66,0.75484,0.38866,0.92812,0.9047,0.81927,0.85901,0.54031,1.12347,0.55275,1.17283,0.000203707,0.000203707,0.000203707
268,5570.09,0.75648,0.38899,0.93012,0.91238,0.8246,0.86628,0.54137,1.12747,0.55618,1.17735,0.000198206,0.000198206,0.000198206
269,5589.74,0.74834,0.38781,0.92319,0.9089,0.82677,0.86899,0.53972,1.13155,0.55826,1.18167,0.000192705,0.000192705,0.000192705
270,5609.39,0.75475,0.38696,0.93313,0.90548,0.81615,0.86607,0.54021,1.12462,0.54184,1.18834,0.000187204,0.000187204,0.000187204
271,5629.1,0.75446,0.38862,0.93171,0.9136,0.81512,0.86991,0.54208,1.12478,0.54951,1.19598,0.000181703,0.000181703,0.000181703
272,5648.6,0.74993,0.38417,0.92586,0.91726,0.80921,0.86154,0.53803,1.13264,0.56308,1.19265,0.000176202,0.000176202,0.000176202
273,5668.21,0.73783,0.3788,0.91627,0.9194,0.80814,0.86297,0.54198,1.12558,0.55492,1.19202,0.000170701,0.000170701,0.000170701
274,5687.81,0.74085,0.38191,0.92006,0.88655,0.81896,0.85809,0.54175,1.14232,0.56691,1.20764,0.0001652,0.0001652,0.0001652
275,5707.48,0.75445,0.38591,0.93494,0.90107,0.81818,0.86285,0.54351,1.14091,0.56152,1.20719,0.000159699,0.000159699,0.000159699
276,5727.07,0.74152,0.37964,0.92512,0.89101,0.82232,0.86185,0.54104,1.13294,0.56381,1.1877,0.000154198,0.000154198,0.000154198
277,5746.67,0.75242,0.38655,0.92835,0.89084,0.83707,0.85794,0.54113,1.13212,0.56374,1.18413,0.000148696,0.000148696,0.000148696
278,5766.2,0.74433,0.37661,0.91802,0.87266,0.8334,0.86231,0.54085,1.1294,0.56389,1.18297,0.000143195,0.000143195,0.000143195
279,5785.74,0.73674,0.37725,0.92359,0.88476,0.82303,0.85986,0.54154,1.12554,0.5664,1.17738,0.000137694,0.000137694,0.000137694
280,5807.64,0.74491,0.38192,0.92837,0.88754,0.83399,0.86414,0.54113,1.11892,0.5583,1.17544,0.000132193,0.000132193,0.000132193
281,5829.48,0.74784,0.38205,0.9231,0.87911,0.83174,0.85652,0.53983,1.11587,0.56064,1.16947,0.000126692,0.000126692,0.000126692
282,5851.25,0.73577,0.37565,0.92604,0.89138,0.8242,0.86397,0.54076,1.1258,0.57086,1.17563,0.000121191,0.000121191,0.000121191
283,5873.06,0.74557,0.38256,0.92383,0.90072,0.82404,0.86527,0.54134,1.1273,0.56813,1.17363,0.00011569,0.00011569,0.00011569
284,5894.75,0.73532,0.38202,0.9267,0.89533,0.82545,0.86603,0.54418,1.12573,0.56981,1.17474,0.000110189,0.000110189,0.000110189
285,5916.52,0.73637,0.37523,0.92806,0.89115,0.82833,0.86532,0.54257,1.13071,0.56254,1.17997,0.000104688,0.000104688,0.000104688
286,5938.23,0.73079,0.37302,0.91547,0.89298,0.81798,0.86512,0.54354,1.12814,0.55959,1.17707,9.91865e-05,9.91865e-05,9.91865e-05
287,5959.84,0.73141,0.37852,0.92498,0.89446,0.82769,0.86662,0.54417,1.12032,0.54958,1.17381,9.36854e-05,9.36854e-05,9.36854e-05
288,5981.6,0.73522,0.38056,0.92431,0.88796,0.82293,0.86071,0.5448,1.11975,0.55245,1.17296,8.81843e-05,8.81843e-05,8.81843e-05
289,6003.38,0.73519,0.37617,0.92404,0.88572,0.8215,0.86276,0.54061,1.11713,0.55101,1.16934,8.26832e-05,8.26832e-05,8.26832e-05
290,6025.15,0.72233,0.36978,0.91137,0.89432,0.83044,0.86432,0.54386,1.11397,0.54754,1.16679,7.71821e-05,7.71821e-05,7.71821e-05
291,6071.31,0.69972,0.34469,0.90894,0.89407,0.82937,0.85957,0.5392,1.12238,0.5555,1.17175,7.1681e-05,7.1681e-05,7.1681e-05
292,6092.57,0.69108,0.33311,0.90663,0.89805,0.81154,0.85753,0.53823,1.13138,0.57092,1.18029,6.61799e-05,6.61799e-05,6.61799e-05
293,6114,0.68638,0.33516,0.92464,0.88156,0.82349,0.8537,0.53673,1.12831,0.57288,1.18035,6.06788e-05,6.06788e-05,6.06788e-05
294,6135.32,0.68312,0.33155,0.91128,0.88564,0.82599,0.85546,0.53896,1.13188,0.57234,1.18318,5.51777e-05,5.51777e-05,5.51777e-05
295,6156.87,0.67698,0.32808,0.90433,0.8895,0.82081,0.85449,0.53719,1.1323,0.5743,1.18194,4.96766e-05,4.96766e-05,4.96766e-05
296,6178.43,0.67663,0.32744,0.90506,0.89907,0.81995,0.85527,0.53771,1.1344,0.57145,1.1821,4.41755e-05,4.41755e-05,4.41755e-05
297,6200.22,0.67518,0.32458,0.90568,0.89622,0.8189,0.85569,0.53977,1.13027,0.56546,1.18105,3.86744e-05,3.86744e-05,3.86744e-05
298,6222.09,0.67547,0.32986,0.90689,0.89226,0.81511,0.85663,0.53908,1.12793,0.56497,1.18155,3.31733e-05,3.31733e-05,3.31733e-05
299,6243.8,0.67362,0.33022,0.91284,0.89713,0.82272,0.85989,0.53929,1.12905,0.56795,1.18281,2.76722e-05,2.76722e-05,2.76722e-05
300,6265.31,0.67429,0.32378,0.90401,0.89917,0.82226,0.8588,0.53909,1.12822,0.5664,1.18274,2.21711e-05,2.21711e-05,2.21711e-05
