epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,1218.6,1.09336,0.6433,1.08113,0.84994,0.73517,0.78044,0.47313,1.24946,0.74336,1.29312,0.00135344,0.00135344,0.00135344
59,1239.44,1.09918,0.64348,1.0898,0.89187,0.72673,0.78392,0.47852,1.25742,0.73653,1.30702,0.00134794,0.00134794,0.00134794
60,1260.32,1.0984,0.63758,1.09058,0.84884,0.72552,0.7825,0.47206,1.21905,0.74861,1.2775,0.00134244,0.00134244,0.00134244
61,1281.34,1.09646,0.64381,1.08608,0.81753,0.73686,0.77461,0.4745,1.22252,0.73483,1.28059,0.00133693,0.00133693,0.00133693
62,1302.47,1.0872,0.62634,1.08437,0.87514,0.71992,0.78615,0.47262,1.21864,0.68829,1.26839,0.00133143,0.00133143,0.00133143
63,1323.57,1.0666,0.62362,1.0696,0.85931,0.71774,0.77901,0.48136,1.17027,0.70219,1.25325,0.00132593,0.00132593,0.00132593
64,1344.75,1.06894,0.61062,1.07221,0.84216,0.73841,0.78905,0.47917,1.19466,0.68762,1.25359,0.00132043,0.00132043,0.00132043
65,1365.94,1.06375,0.61266,1.07199,0.84451,0.74403,0.79788,0.48143,1.19548,0.6943,1.25571,0.00131493,0.00131493,0.00131493
66,1386.78,1.09076,0.62985,1.08375,0.83027,0.73145,0.78786,0.48539,1.21621,0.69135,1.26956,0.00130943,0.00130943,0.00130943
67,1407.72,1.07081,0.60976,1.07009,0.85313,0.7525,0.79587,0.47153,1.21696,0.68511,1.29276,0.00130393,0.00130393,0.00130393
68,1428.97,1.0856,0.63031,1.07958,0.88448,0.7284,0.78866,0.46379,1.25336,0.73797,1.28845,0.00129843,0.00129843,0.00129843
69,1450.07,1.07183,0.61518,1.06401,0.83775,0.74607,0.7846,0.47657,1.25011,0.75167,1.31256,0.00129293,0.00129293,0.00129293
70,1470.96,1.06124,0.60402,1.06592,0.79312,0.70978,0.72765,0.44466,1.22528,0.7697,1.27414,0.00128742,0.00128742,0.00128742
71,1491.91,1.07329,0.61198,1.07815,0.87327,0.73751,0.8016,0.48962,1.21787,0.66451,1.27624,0.00128192,0.00128192,0.00128192
72,1512.93,1.06479,0.60453,1.0574,0.85267,0.75108,0.79348,0.49364,1.23525,0.69797,1.28533,0.00127642,0.00127642,0.00127642
73,1533.91,1.05221,0.59001,1.05126,0.83093,0.73603,0.78301,0.47689,1.23314,0.72743,1.26662,0.00127092,0.00127092,0.00127092
74,1555.02,1.05292,0.59498,1.0617,0.83523,0.75562,0.80143,0.48126,1.21696,0.67121,1.26383,0.00126542,0.00126542,0.00126542
75,1576.05,1.05988,0.59593,1.06035,0.82026,0.75298,0.80737,0.49441,1.15661,0.66073,1.2309,0.00125992,0.00125992,0.00125992
76,1596.97,1.05409,0.59644,1.06565,0.8872,0.73858,0.80629,0.4902,1.22361,0.64629,1.27595,0.00125442,0.00125442,0.00125442
77,1617.94,1.05371,0.6004,1.06602,0.86404,0.75014,0.80052,0.48954,1.20371,0.64598,1.29306,0.00124892,0.00124892,0.00124892
78,1639.13,1.05339,0.59733,1.05659,0.84166,0.7558,0.80995,0.48606,1.17666,0.64746,1.24255,0.00124342,0.00124342,0.00124342
79,1660.02,1.05228,0.58981,1.05223,0.87716,0.73777,0.80072,0.49675,1.1917,0.63615,1.24056,0.00123791,0.00123791,0.00123791
80,1681.1,1.02287,0.57471,1.04963,0.88113,0.76188,0.82299,0.49946,1.17362,0.63832,1.23246,0.00123241,0.00123241,0.00123241
81,1702.14,1.0389,0.58767,1.05724,0.89055,0.77131,0.82661,0.4957,1.21055,0.66173,1.27792,0.00122691,0.00122691,0.00122691
82,1723.22,1.04576,0.59287,1.06231,0.86451,0.75353,0.80435,0.4934,1.18726,0.638,1.25179,0.00122141,0.00122141,0.00122141
83,1744.24,1.0391,0.58738,1.05317,0.87314,0.76745,0.82411,0.50822,1.23874,0.69227,1.30168,0.00121591,0.00121591,0.00121591
84,1765.03,1.04167,0.5734,1.04917,0.83204,0.74593,0.8005,0.49248,1.22724,0.6965,1.2779,0.00121041,0.00121041,0.00121041
85,1786.02,1.03212,0.58147,1.0489,0.85073,0.78165,0.80799,0.49639,1.19088,0.67995,1.24301,0.00120491,0.00120491,0.00120491
86,1806.86,1.02617,0.56784,1.04224,0.83599,0.77272,0.81478,0.49039,1.20899,0.68046,1.244,0.00119941,0.00119941,0.00119941
87,1827.87,1.02325,0.57619,1.03721,0.8561,0.77805,0.82159,0.49405,1.19619,0.68246,1.26343,0.00119391,0.00119391,0.00119391
88,1848.83,1.01678,0.57238,1.04021,0.86767,0.74922,0.80967,0.4997,1.17901,0.64492,1.23363,0.0011884,0.0011884,0.0011884
89,1869.7,1.03912,0.59138,1.05866,0.83105,0.77664,0.80348,0.48993,1.21353,0.6453,1.26114,0.0011829,0.0011829,0.0011829
90,1890.65,1.01594,0.56823,1.04879,0.84712,0.74093,0.79653,0.49245,1.24728,0.68465,1.31797,0.0011774,0.0011774,0.0011774
91,1911.91,1.02585,0.56773,1.04412,0.87901,0.78981,0.83264,0.50393,1.17333,0.65444,1.24506,0.0011719,0.0011719,0.0011719
92,1932.88,1.01916,0.56763,1.04483,0.83831,0.78418,0.82136,0.50757,1.18906,0.65273,1.24934,0.0011664,0.0011664,0.0011664
93,1953.65,1.02387,0.56988,1.04654,0.86216,0.76537,0.81773,0.50637,1.22109,0.64425,1.27023,0.0011609,0.0011609,0.0011609
94,1974.59,1.0254,0.57215,1.03746,0.84626,0.79283,0.82475,0.50076,1.17893,0.6797,1.25206,0.0011554,0.0011554,0.0011554
95,1995.34,0.98641,0.54957,1.02307,0.88288,0.77424,0.8303,0.51272,1.18636,0.63487,1.24553,0.0011499,0.0011499,0.0011499
96,2016.25,1.01103,0.55282,1.0387,0.87651,0.77856,0.83192,0.50513,1.20536,0.65734,1.28166,0.0011444,0.0011444,0.0011444
97,2037.16,1.00873,0.55009,1.02852,0.84567,0.79355,0.81984,0.50797,1.20827,0.67266,1.25592,0.00113889,0.00113889,0.00113889
98,2058,1.00433,0.55105,1.03461,0.90294,0.77371,0.83001,0.5123,1.17043,0.62002,1.23838,0.00113339,0.00113339,0.00113339
99,2079.26,1.00314,0.54915,1.02052,0.85513,0.75848,0.80838,0.50618,1.19818,0.65866,1.24418,0.00112789,0.00112789,0.00112789
100,2100.39,0.99453,0.55057,1.03402,0.837,0.79216,0.82826,0.50043,1.20201,0.67238,1.25957,0.00112239,0.00112239,0.00112239
101,2121.26,1.0003,0.54788,1.02868,0.86432,0.77689,0.83156,0.50755,1.23794,0.60013,1.28824,0.00111689,0.00111689,0.00111689
102,2142.4,0.97049,0.53183,1.01685,0.86908,0.76626,0.82583,0.51247,1.2091,0.62776,1.24148,0.00111139,0.00111139,0.00111139
103,2163.41,0.9873,0.54412,1.02356,0.89044,0.77261,0.83662,0.52555,1.18502,0.62703,1.25402,0.00110589,0.00110589,0.00110589
104,2184.55,0.99386,0.55349,1.02692,0.85141,0.79985,0.83207,0.50979,1.19026,0.62333,1.25377,0.00110039,0.00110039,0.00110039
105,2205.47,0.99441,0.54873,1.02193,0.8907,0.75601,0.83803,0.51997,1.1606,0.60497,1.22861,0.00109489,0.00109489,0.00109489
106,2226.36,1.00861,0.55529,1.03641,0.85478,0.78918,0.83992,0.50697,1.20992,0.61988,1.27185,0.00108938,0.00108938,0.00108938
107,2247.27,0.98708,0.54682,1.03404,0.90376,0.7553,0.83014,0.5124,1.18597,0.62441,1.28175,0.00108388,0.00108388,0.00108388
108,2268.13,0.97714,0.53691,1.01818,0.90372,0.76228,0.83596,0.51285,1.17381,0.61761,1.2476,0.00107838,0.00107838,0.00107838
109,2289.14,0.99989,0.55098,1.03221,0.86342,0.76915,0.82167,0.51324,1.18716,0.63459,1.25768,0.00107288,0.00107288,0.00107288
110,2310.13,0.97442,0.5315,1.02155,0.89222,0.79639,0.84774,0.52748,1.1442,0.59119,1.23643,0.00106738,0.00106738,0.00106738
111,2331.16,0.98208,0.54344,1.02586,0.86209,0.78804,0.83684,0.51814,1.1849,0.59291,1.26927,0.00106188,0.00106188,0.00106188
112,2352.18,0.99694,0.54276,1.03201,0.89038,0.78124,0.84712,0.52008,1.17736,0.63034,1.23958,0.00105638,0.00105638,0.00105638
113,2373.13,0.95429,0.52497,1.01208,0.85139,0.78349,0.84281,0.51756,1.21281,0.66344,1.26145,0.00105088,0.00105088,0.00105088
114,2394,0.97469,0.53435,1.02056,0.86715,0.78413,0.85001,0.51844,1.20633,0.62512,1.26296,0.00104538,0.00104538,0.00104538
115,2415.11,0.98351,0.543,1.03405,0.83962,0.8093,0.83794,0.52296,1.16363,0.60618,1.22563,0.00103987,0.00103987,0.00103987
116,2436.11,0.96623,0.52653,1.03071,0.88578,0.78305,0.8529,0.52424,1.17012,0.62961,1.23061,0.00103437,0.00103437,0.00103437
117,2456.92,0.96527,0.52438,1.02361,0.89389,0.77078,0.84529,0.52663,1.16469,0.59887,1.21884,0.00102887,0.00102887,0.00102887
118,2477.77,0.96732,0.52931,1.01901,0.89393,0.75356,0.83824,0.52297,1.16503,0.62981,1.22608,0.00102337,0.00102337,0.00102337
119,2499.02,0.95668,0.52422,1.0088,0.8767,0.81378,0.85625,0.51575,1.17538,0.60113,1.25904,0.00101787,0.00101787,0.00101787
