epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,3813.05,0.83718,0.43356,0.94841,0.83379,0.83194,0.85548,0.52684,1.2461,0.64937,1.31705,0.000654798,0.000654798,0.000654798
186,3832.34,0.84849,0.43862,0.96618,0.88371,0.81059,0.8681,0.53568,1.24782,0.63878,1.3087,0.000649297,0.000649297,0.000649297
187,3851.63,0.84111,0.44214,0.95923,0.88969,0.79222,0.86521,0.53045,1.21554,0.65185,1.27769,0.000643795,0.000643795,0.000643795
188,3871.07,0.86016,0.44186,0.96592,0.85592,0.81644,0.86083,0.52858,1.2237,0.64967,1.28583,0.000638294,0.000638294,0.000638294
189,3890.48,0.8428,0.4416,0.96613,0.88451,0.81932,0.86944,0.53676,1.23018,0.63045,1.31036,0.000632793,0.000632793,0.000632793
190,3909.86,0.84417,0.43566,0.95253,0.88101,0.80022,0.85064,0.52666,1.24429,0.64699,1.31335,0.000627292,0.000627292,0.000627292
191,3929.12,0.84123,0.43112,0.95854,0.85897,0.81346,0.85659,0.52537,1.21223,0.62341,1.29426,0.000621791,0.000621791,0.000621791
192,3948.41,0.84112,0.43848,0.95877,0.8819,0.79845,0.85613,0.52778,1.22763,0.65144,1.30156,0.00061629,0.00061629,0.00061629
193,3967.7,0.84523,0.43873,0.9521,0.89935,0.80949,0.85897,0.52419,1.21414,0.64601,1.28532,0.000610789,0.000610789,0.000610789
194,3987.14,0.83858,0.4361,0.95957,0.88504,0.78464,0.84225,0.52319,1.2007,0.64867,1.29313,0.000605288,0.000605288,0.000605288
195,4006.39,0.85381,0.44388,0.95601,0.88086,0.81979,0.86653,0.53,1.2078,0.63437,1.28694,0.000599787,0.000599787,0.000599787
196,4025.77,0.84668,0.44198,0.96423,0.87793,0.80534,0.861,0.53466,1.21016,0.63364,1.29233,0.000594286,0.000594286,0.000594286
197,4045.07,0.8436,0.43879,0.9588,0.87747,0.81435,0.8669,0.53728,1.20414,0.6393,1.29411,0.000588784,0.000588784,0.000588784
198,4064.37,0.84175,0.43605,0.95967,0.87722,0.79944,0.8612,0.53684,1.19563,0.63345,1.28129,0.000583283,0.000583283,0.000583283
199,4083.66,0.83844,0.43025,0.95518,0.89048,0.7991,0.86055,0.54039,1.20724,0.65083,1.30105,0.000577782,0.000577782,0.000577782
200,4103,0.83844,0.4322,0.95674,0.88403,0.8026,0.85602,0.533,1.21046,0.6818,1.28618,0.000572281,0.000572281,0.000572281
201,4122.44,0.83954,0.43855,0.966,0.87801,0.80828,0.85838,0.5333,1.20557,0.65001,1.31659,0.00056678,0.00056678,0.00056678
202,4141.64,0.82214,0.425,0.95017,0.88165,0.82242,0.8672,0.53906,1.23215,0.6792,1.32848,0.000561279,0.000561279,0.000561279
203,4160.83,0.82738,0.42991,0.95345,0.90387,0.80723,0.86973,0.54032,1.22781,0.70076,1.3121,0.000555778,0.000555778,0.000555778
204,4180.14,0.81402,0.42202,0.94968,0.92034,0.8118,0.87122,0.53902,1.21761,0.68903,1.31418,0.000550277,0.000550277,0.000550277
205,4199.39,0.82911,0.42385,0.95169,0.90758,0.81357,0.86547,0.53877,1.23611,0.68699,1.32385,0.000544776,0.000544776,0.000544776
206,4218.81,0.83024,0.42772,0.95795,0.87666,0.81986,0.85646,0.53209,1.23206,0.64386,1.31961,0.000539275,0.000539275,0.000539275
207,4238.12,0.81789,0.42165,0.9535,0.90576,0.81285,0.8705,0.5387,1.20305,0.65824,1.29373,0.000533773,0.000533773,0.000533773
208,4257.4,0.83075,0.43279,0.95624,0.89079,0.8107,0.86628,0.53776,1.21539,0.65108,1.30468,0.000528272,0.000528272,0.000528272
209,4276.76,0.82013,0.42496,0.95134,0.89711,0.79955,0.86207,0.54139,1.19294,0.64527,1.28452,0.000522771,0.000522771,0.000522771
210,4296.1,0.82216,0.42478,0.95393,0.90601,0.80465,0.87445,0.54968,1.19054,0.64402,1.28563,0.00051727,0.00051727,0.00051727
211,4315.49,0.82077,0.42267,0.95256,0.87224,0.81811,0.86975,0.54463,1.20194,0.63932,1.30713,0.000511769,0.000511769,0.000511769
212,4334.8,0.82937,0.42612,0.94814,0.90381,0.81267,0.86941,0.54095,1.19468,0.6447,1.27834,0.000506268,0.000506268,0.000506268
213,4353.99,0.81141,0.4229,0.9467,0.88218,0.82241,0.8703,0.54606,1.19858,0.64787,1.28624,0.000500767,0.000500767,0.000500767
214,4373.32,0.82326,0.4268,0.94795,0.89548,0.82052,0.87587,0.54412,1.23494,0.64032,1.31233,0.000495266,0.000495266,0.000495266
215,4392.79,0.80612,0.42293,0.94858,0.89028,0.79752,0.86011,0.54211,1.21073,0.64611,1.31869,0.000489765,0.000489765,0.000489765
216,4412.06,0.82132,0.42433,0.95457,0.89218,0.81236,0.86406,0.53332,1.20947,0.6943,1.29526,0.000484263,0.000484263,0.000484263
217,4431.3,0.8144,0.41694,0.94195,0.88167,0.82417,0.86432,0.53969,1.22247,0.66675,1.32202,0.000478762,0.000478762,0.000478762
218,4450.54,0.81073,0.41875,0.94209,0.88671,0.81647,0.86663,0.54059,1.20537,0.66261,1.30142,0.000473261,0.000473261,0.000473261
219,4469.9,0.81429,0.42181,0.94683,0.90399,0.82419,0.87193,0.54802,1.19441,0.66604,1.29777,0.00046776,0.00046776,0.00046776
220,4489.24,0.80699,0.41647,0.94923,0.89793,0.82546,0.86935,0.54139,1.18428,0.65262,1.29064,0.000462259,0.000462259,0.000462259
221,4508.6,0.80843,0.41775,0.94907,0.9011,0.82954,0.87241,0.537,1.21535,0.64385,1.33077,0.000456758,0.000456758,0.000456758
222,4527.98,0.79795,0.41093,0.93637,0.89674,0.82032,0.86714,0.53576,1.23125,0.65392,1.32674,0.000451257,0.000451257,0.000451257
223,4547.27,0.80551,0.41645,0.94192,0.88681,0.82328,0.86504,0.5354,1.21527,0.64864,1.32513,0.000445756,0.000445756,0.000445756
224,4566.67,0.79709,0.41141,0.94616,0.88854,0.82147,0.86703,0.53676,1.19977,0.63796,1.31137,0.000440255,0.000440255,0.000440255
225,4585.9,0.80787,0.41309,0.94386,0.896,0.8039,0.8574,0.54019,1.23739,0.65366,1.32067,0.000434754,0.000434754,0.000434754
226,4605.21,0.80765,0.41942,0.94505,0.90705,0.79437,0.86559,0.53939,1.20059,0.6212,1.30172,0.000429253,0.000429253,0.000429253
227,4624.58,0.80808,0.41851,0.95455,0.8808,0.81522,0.86545,0.54662,1.1858,0.60508,1.30526,0.000423751,0.000423751,0.000423751
228,4643.79,0.79625,0.41084,0.94295,0.87664,0.82554,0.86865,0.54134,1.21465,0.60876,1.32897,0.00041825,0.00041825,0.00041825
229,4663.01,0.79524,0.41018,0.94948,0.89568,0.82261,0.87521,0.54635,1.18794,0.61776,1.29104,0.000412749,0.000412749,0.000412749
230,4682.43,0.79373,0.41469,0.94456,0.90859,0.81597,0.87401,0.54704,1.20558,0.63069,1.30191,0.000407248,0.000407248,0.000407248
231,4701.65,0.79332,0.4047,0.94071,0.84938,0.85498,0.87415,0.55024,1.21351,0.63995,1.31929,0.000401747,0.000401747,0.000401747
232,4720.98,0.80612,0.41117,0.94513,0.84764,0.84246,0.86332,0.54716,1.20679,0.63271,1.2981,0.000396246,0.000396246,0.000396246
233,4740.36,0.80303,0.41169,0.95145,0.85616,0.83266,0.86354,0.54411,1.20964,0.62804,1.30444,0.000390745,0.000390745,0.000390745
234,4759.66,0.79985,0.41072,0.94254,0.87353,0.8238,0.86992,0.54219,1.22526,0.63853,1.31724,0.000385244,0.000385244,0.000385244
235,4778.94,0.79043,0.40583,0.94251,0.87791,0.82785,0.87028,0.54609,1.22376,0.6207,1.32599,0.000379743,0.000379743,0.000379743
236,4798.15,0.7999,0.41277,0.94815,0.8624,0.84193,0.86476,0.54455,1.21409,0.61319,1.31791,0.000374242,0.000374242,0.000374242
237,4817.52,0.79765,0.40318,0.93918,0.88997,0.83376,0.8763,0.54746,1.21848,0.61827,1.31728,0.00036874,0.00036874,0.00036874
238,4836.82,0.78322,0.40181,0.94061,0.88282,0.83178,0.86399,0.54337,1.21134,0.62203,1.3131,0.000363239,0.000363239,0.000363239
239,4856.08,0.79442,0.41264,0.9483,0.90301,0.8124,0.86485,0.54358,1.21359,0.60848,1.31056,0.000357738,0.000357738,0.000357738
240,4875.33,0.77611,0.39841,0.93014,0.90584,0.81467,0.86931,0.54794,1.20549,0.60881,1.31043,0.000352237,0.000352237,0.000352237
241,4894.58,0.77904,0.39887,0.93664,0.88827,0.82732,0.87247,0.54377,1.21812,0.61166,1.3223,0.000346736,0.000346736,0.000346736
242,4913.89,0.7792,0.40037,0.93174,0.89788,0.81354,0.86502,0.53606,1.21743,0.617,1.33423,0.000341235,0.000341235,0.000341235
243,4933.28,0.77813,0.40017,0.93822,0.89185,0.80829,0.86103,0.54128,1.22626,0.62947,1.33318,0.000335734,0.000335734,0.000335734
244,4952.56,0.78631,0.40177,0.93342,0.91367,0.81357,0.87288,0.54403,1.23397,0.64113,1.33858,0.000330233,0.000330233,0.000330233
245,4971.77,0.77338,0.3927,0.93808,0.90412,0.81412,0.87105,0.54508,1.21615,0.60423,1.33145,0.000324732,0.000324732,0.000324732
246,4991.35,0.77078,0.39201,0.93144,0.89941,0.80984,0.86428,0.54415,1.21357,0.59663,1.32603,0.000319231,0.000319231,0.000319231
247,5010.36,0.7694,0.39176,0.93053,0.89262,0.81235,0.86397,0.53855,1.22187,0.61327,1.33628,0.000313729,0.000313729,0.000313729
248,5029.07,0.76612,0.39346,0.92643,0.89782,0.81197,0.86517,0.54106,1.21341,0.6104,1.32884,0.000308228,0.000308228,0.000308228
249,5048.1,0.76665,0.39456,0.92922,0.89742,0.82417,0.87629,0.54662,1.21853,0.61236,1.34322,0.000302727,0.000302727,0.000302727
250,5067.02,0.7638,0.38883,0.93436,0.90197,0.8213,0.87725,0.54668,1.21439,0.63396,1.33776,0.000297226,0.000297226,0.000297226
251,5085.96,0.78773,0.39905,0.94286,0.89592,0.82594,0.88125,0.54872,1.2115,0.61414,1.32522,0.000291725,0.000291725,0.000291725
252,5105.01,0.77184,0.38883,0.93293,0.91325,0.80052,0.87206,0.54569,1.21742,0.60925,1.32631,0.000286224,0.000286224,0.000286224
253,5123.98,0.75967,0.38906,0.92785,0.89691,0.81311,0.86394,0.54058,1.22479,0.59192,1.33227,0.000280723,0.000280723,0.000280723
254,5142.86,0.76204,0.38993,0.92046,0.89512,0.80309,0.86127,0.53999,1.21995,0.61749,1.33633,0.000275222,0.000275222,0.000275222
255,5161.82,0.7713,0.39313,0.92802,0.88485,0.83145,0.87066,0.54149,1.22331,0.61616,1.33326,0.000269721,0.000269721,0.000269721
256,5180.72,0.7704,0.39135,0.93524,0.90142,0.81545,0.87382,0.54304,1.20738,0.61067,1.317,0.00026422,0.00026422,0.00026422
257,5199.7,0.77743,0.39924,0.9408,0.8815,0.83794,0.87336,0.54127,1.21308,0.61785,1.3238,0.000258718,0.000258718,0.000258718
258,5218.61,0.75491,0.38317,0.92544,0.89444,0.81752,0.87208,0.53855,1.20921,0.62236,1.31009,0.000253217,0.000253217,0.000253217
259,5237.52,0.76904,0.3958,0.93675,0.87415,0.81943,0.86282,0.54207,1.19932,0.60517,1.30844,0.000247716,0.000247716,0.000247716
260,5256.52,0.7785,0.39929,0.93579,0.89828,0.80705,0.86152,0.54073,1.21669,0.62108,1.3197,0.000242215,0.000242215,0.000242215
261,5276.25,0.75853,0.38852,0.92729,0.89699,0.82229,0.87143,0.54139,1.22775,0.61829,1.32726,0.000236714,0.000236714,0.000236714
262,5295.54,0.74948,0.38128,0.92505,0.90456,0.82693,0.87758,0.54788,1.22634,0.60935,1.3283,0.000231213,0.000231213,0.000231213
263,5314.92,0.75204,0.38587,0.92909,0.88606,0.82041,0.87026,0.54487,1.22186,0.59863,1.33738,0.000225712,0.000225712,0.000225712
264,5334.33,0.76277,0.39193,0.93113,0.88014,0.82383,0.86975,0.54513,1.21611,0.59429,1.32843,0.000220211,0.000220211,0.000220211
265,5353.6,0.75896,0.39458,0.92298,0.90871,0.81236,0.87096,0.54615,1.21264,0.6081,1.32189,0.00021471,0.00021471,0.00021471
266,5373.07,0.7435,0.38255,0.9214,0.89447,0.81002,0.86578,0.5463,1.21849,0.60418,1.33669,0.000209209,0.000209209,0.000209209
267,5392.48,0.76191,0.38552,0.9284,0.92115,0.80342,0.87149,0.54662,1.21278,0.60729,1.34415,0.000203707,0.000203707,0.000203707
268,5411.78,0.75691,0.38471,0.93106,0.90723,0.81233,0.87853,0.54621,1.20849,0.61994,1.3346,0.000198206,0.000198206,0.000198206
269,5431.1,0.74787,0.38467,0.92455,0.91329,0.79995,0.87274,0.54809,1.21003,0.59773,1.33243,0.000192705,0.000192705,0.000192705
270,5450.47,0.74496,0.3854,0.92441,0.88058,0.83391,0.87035,0.54502,1.21777,0.60143,1.33682,0.000187204,0.000187204,0.000187204
271,5469.96,0.74765,0.38232,0.92534,0.90685,0.79929,0.8684,0.54563,1.20534,0.61474,1.33433,0.000181703,0.000181703,0.000181703
272,5489.24,0.75371,0.38337,0.92167,0.88578,0.829,0.87184,0.54409,1.20275,0.60354,1.32386,0.000176202,0.000176202,0.000176202
273,5508.6,0.75416,0.38105,0.92537,0.88243,0.81937,0.86484,0.54355,1.20494,0.60276,1.31025,0.000170701,0.000170701,0.000170701
274,5527.94,0.74439,0.38042,0.92249,0.87846,0.82405,0.86219,0.54316,1.21072,0.62227,1.32163,0.0001652,0.0001652,0.0001652
275,5547.28,0.75953,0.38841,0.93508,0.89533,0.81826,0.8624,0.54326,1.20829,0.61413,1.32177,0.000159699,0.000159699,0.000159699
276,5566.59,0.74128,0.37565,0.92386,0.90582,0.81191,0.86535,0.54085,1.20996,0.61469,1.32933,0.000154198,0.000154198,0.000154198
277,5585.99,0.75073,0.38348,0.92394,0.88762,0.81931,0.85996,0.54378,1.19707,0.61424,1.32121,0.000148696,0.000148696,0.000148696
278,5605.25,0.74379,0.37669,0.92146,0.9072,0.815,0.86885,0.54736,1.20134,0.60775,1.32735,0.000143195,0.000143195,0.000143195
279,5624.66,0.73558,0.3721,0.92261,0.89198,0.82585,0.86981,0.54728,1.19444,0.62989,1.31181,0.000137694,0.000137694,0.000137694
280,5643.91,0.74028,0.38521,0.92617,0.88447,0.84261,0.87546,0.5492,1.20086,0.63239,1.31484,0.000132193,0.000132193,0.000132193
281,5663.32,0.7427,0.38025,0.92613,0.88791,0.82567,0.87119,0.54956,1.20564,0.62629,1.31741,0.000126692,0.000126692,0.000126692
282,5682.5,0.74032,0.37629,0.92066,0.89443,0.82527,0.87465,0.5489,1.20708,0.6182,1.32413,0.000121191,0.000121191,0.000121191
283,5701.77,0.7477,0.37726,0.91995,0.89769,0.81346,0.87123,0.54708,1.20231,0.60563,1.31833,0.00011569,0.00011569,0.00011569
284,5721.09,0.74537,0.38076,0.92313,0.89651,0.81537,0.86755,0.54506,1.21068,0.61923,1.32368,0.000110189,0.000110189,0.000110189
285,5740.4,0.73543,0.37677,0.9227,0.89103,0.81404,0.86995,0.5462,1.21259,0.62411,1.32287,0.000104688,0.000104688,0.000104688
286,5759.71,0.73878,0.37804,0.92109,0.91758,0.80946,0.87103,0.54769,1.20263,0.61486,1.32168,9.91865e-05,9.91865e-05,9.91865e-05
287,5779.09,0.73243,0.37129,0.91916,0.91374,0.80816,0.87534,0.54663,1.20047,0.61218,1.3251,9.36854e-05,9.36854e-05,9.36854e-05
288,5798.33,0.7302,0.37475,0.92176,0.92283,0.79955,0.87545,0.54687,1.19856,0.61308,1.32448,8.81843e-05,8.81843e-05,8.81843e-05
289,5817.62,0.73225,0.37266,0.91862,0.92388,0.79745,0.87586,0.54576,1.20037,0.60503,1.32664,8.26832e-05,8.26832e-05,8.26832e-05
290,5836.95,0.71724,0.3659,0.90871,0.93348,0.8001,0.87559,0.54971,1.20163,0.59929,1.32665,7.71821e-05,7.71821e-05,7.71821e-05
291,5877.63,0.70907,0.34354,0.9138,0.89173,0.8107,0.86096,0.54197,1.205,0.61637,1.34464,7.1681e-05,7.1681e-05,7.1681e-05
292,5896.53,0.68749,0.33439,0.90865,0.87976,0.812,0.85862,0.53816,1.21058,0.6257,1.34563,6.61799e-05,6.61799e-05,6.61799e-05
293,5915.28,0.68644,0.33292,0.91674,0.88675,0.80761,0.86166,0.53794,1.20383,0.61276,1.33994,6.06788e-05,6.06788e-05,6.06788e-05
294,5935.09,0.67556,0.32719,0.91338,0.88306,0.81786,0.86227,0.54184,1.20346,0.60706,1.34275,5.51777e-05,5.51777e-05,5.51777e-05
295,5954.36,0.67874,0.33018,0.9066,0.89964,0.80937,0.86441,0.54266,1.19252,0.6089,1.33036,4.96766e-05,4.96766e-05,4.96766e-05
296,5974.23,0.67089,0.32469,0.90279,0.88702,0.81832,0.86356,0.54337,1.19448,0.60989,1.33145,4.41755e-05,4.41755e-05,4.41755e-05
297,5995.8,0.67418,0.32397,0.91099,0.88482,0.82384,0.86817,0.54539,1.19502,0.60731,1.33437,3.86744e-05,3.86744e-05,3.86744e-05
298,6016.94,0.68033,0.328,0.90807,0.88721,0.82881,0.8713,0.54507,1.19535,0.61014,1.33659,3.31733e-05,3.31733e-05,3.31733e-05
299,6038.11,0.67169,0.32481,0.90518,0.87262,0.83133,0.86462,0.54474,1.19817,0.61809,1.34096,2.76722e-05,2.76722e-05,2.76722e-05
300,6059.2,0.66921,0.3229,0.89893,0.88307,0.81821,0.86798,0.54557,1.19714,0.61266,1.3349,2.21711e-05,2.21711e-05,2.21711e-05
